[2025-03-28 05:35:19] Epoch 1/20 | Train Loss: 2891.9311 | Val Loss: 201.6062 | ROC AUC: 0.979 | PR AUC: 0.408 | MCC: 0.321
[2025-03-28 05:51:27] Epoch 2/20 | Train Loss: 1443.8435 | Val Loss: 142.0842 | ROC AUC: 0.977 | PR AUC: 0.393 | MCC: 0.358
[2025-03-28 06:07:35] Epoch 3/20 | Train Loss: 1130.4330 | Val Loss: 177.0862 | ROC AUC: 0.973 | PR AUC: 0.419 | MCC: 0.335
[2025-03-28 06:23:51] Epoch 4/20 | Train Loss: 963.7475 | Val Loss: 224.7774 | ROC AUC: 0.975 | PR AUC: 0.395 | MCC: 0.318
[2025-03-28 06:40:02] Epoch 5/20 | Train Loss: 849.5508 | Val Loss: 161.1120 | ROC AUC: 0.970 | PR AUC: 0.360 | MCC: 0.339
[2025-03-28 06:56:12] Epoch 6/20 | Train Loss: 776.4559 | Val Loss: 125.0024 | ROC AUC: 0.974 | PR AUC: 0.413 | MCC: 0.389
[2025-03-28 07:12:17] Epoch 7/20 | Train Loss: 716.2999 | Val Loss: 129.9494 | ROC AUC: 0.972 | PR AUC: 0.401 | MCC: 0.384
[2025-03-28 07:28:25] Epoch 8/20 | Train Loss: 663.1496 | Val Loss: 149.6200 | ROC AUC: 0.974 | PR AUC: 0.407 | MCC: 0.381
[2025-03-28 07:44:32] Epoch 9/20 | Train Loss: 632.8116 | Val Loss: 136.7851 | ROC AUC: 0.974 | PR AUC: 0.427 | MCC: 0.391
[2025-03-28 08:00:33] Epoch 10/20 | Train Loss: 583.5655 | Val Loss: 152.4785 | ROC AUC: 0.972 | PR AUC: 0.397 | MCC: 0.369
[2025-03-28 08:16:20] Epoch 11/20 | Train Loss: 573.6888 | Val Loss: 134.9887 | ROC AUC: 0.973 | PR AUC: 0.418 | MCC: 0.400
[2025-03-28 08:32:24] Epoch 12/20 | Train Loss: 538.7325 | Val Loss: 135.6426 | ROC AUC: 0.972 | PR AUC: 0.418 | MCC: 0.392
[2025-03-28 08:48:33] Epoch 13/20 | Train Loss: 523.8658 | Val Loss: 155.0592 | ROC AUC: 0.972 | PR AUC: 0.406 | MCC: 0.381
[2025-03-28 09:04:50] Epoch 14/20 | Train Loss: 492.2577 | Val Loss: 170.7563 | ROC AUC: 0.969 | PR AUC: 0.385 | MCC: 0.366
[2025-03-28 09:21:23] Epoch 15/20 | Train Loss: 479.1417 | Val Loss: 192.8600 | ROC AUC: 0.971 | PR AUC: 0.363 | MCC: 0.347
[2025-03-28 09:37:29] Epoch 16/20 | Train Loss: 466.9446 | Val Loss: 149.2685 | ROC AUC: 0.975 | PR AUC: 0.418 | MCC: 0.404
[2025-03-28 09:53:37] Epoch 17/20 | Train Loss: 458.2425 | Val Loss: 193.2751 | ROC AUC: 0.970 | PR AUC: 0.349 | MCC: 0.354
[2025-03-28 10:09:34] Epoch 18/20 | Train Loss: 442.4525 | Val Loss: 219.7643 | ROC AUC: 0.972 | PR AUC: 0.372 | MCC: 0.359
[2025-03-28 10:25:29] Epoch 19/20 | Train Loss: 425.8444 | Val Loss: 151.2742 | ROC AUC: 0.972 | PR AUC: 0.388 | MCC: 0.401
[2025-03-28 10:41:27] Epoch 20/20 | Train Loss: 414.2938 | Val Loss: 142.3403 | ROC AUC: 0.973 | PR AUC: 0.421 | MCC: 0.407
