[2025-03-28 03:13:45] Epoch 1/20 | Train Loss: 24.3276 | Val Loss: 1.2299 | ROC AUC: 0.953 | PR AUC: 0.931 | MCC: 0.706
[2025-03-28 03:13:45] Epoch 2/20 | Train Loss: 7.3880 | Val Loss: 0.7547 | ROC AUC: 0.981 | PR AUC: 0.971 | MCC: 0.824
[2025-03-28 03:13:45] Epoch 3/20 | Train Loss: 5.1558 | Val Loss: 0.5943 | ROC AUC: 0.989 | PR AUC: 0.982 | MCC: 0.848
[2025-03-28 03:13:45] Epoch 4/20 | Train Loss: 3.6738 | Val Loss: 0.5338 | ROC AUC: 0.990 | PR AUC: 0.983 | MCC: 0.879
[2025-03-28 03:13:45] Epoch 5/20 | Train Loss: 3.1015 | Val Loss: 0.5072 | ROC AUC: 0.990 | PR AUC: 0.984 | MCC: 0.883
[2025-03-28 03:13:45] Epoch 6/20 | Train Loss: 2.3320 | Val Loss: 0.4286 | ROC AUC: 0.993 | PR AUC: 0.988 | MCC: 0.901
[2025-03-28 03:13:45] Epoch 7/20 | Train Loss: 1.9289 | Val Loss: 0.4205 | ROC AUC: 0.993 | PR AUC: 0.989 | MCC: 0.892
[2025-03-28 03:13:45] Epoch 8/20 | Train Loss: 1.6463 | Val Loss: 0.4033 | ROC AUC: 0.995 | PR AUC: 0.991 | MCC: 0.905
[2025-03-28 03:13:45] Epoch 9/20 | Train Loss: 1.1694 | Val Loss: 0.4161 | ROC AUC: 0.996 | PR AUC: 0.993 | MCC: 0.880
[2025-03-28 03:13:45] Epoch 10/20 | Train Loss: 1.1717 | Val Loss: 0.3508 | ROC AUC: 0.996 | PR AUC: 0.994 | MCC: 0.901
[2025-03-28 03:13:46] Epoch 11/20 | Train Loss: 0.7760 | Val Loss: 0.3840 | ROC AUC: 0.995 | PR AUC: 0.992 | MCC: 0.905
[2025-03-28 03:13:46] Epoch 12/20 | Train Loss: 0.6940 | Val Loss: 0.3617 | ROC AUC: 0.995 | PR AUC: 0.992 | MCC: 0.909
[2025-03-28 03:13:46] Epoch 13/20 | Train Loss: 0.5571 | Val Loss: 0.4601 | ROC AUC: 0.996 | PR AUC: 0.993 | MCC: 0.872
[2025-03-28 03:13:46] Epoch 14/20 | Train Loss: 0.5469 | Val Loss: 0.3313 | ROC AUC: 0.997 | PR AUC: 0.994 | MCC: 0.892
[2025-03-28 03:13:46] Epoch 15/20 | Train Loss: 0.3679 | Val Loss: 0.3273 | ROC AUC: 0.996 | PR AUC: 0.994 | MCC: 0.905
[2025-03-28 03:13:46] Epoch 16/20 | Train Loss: 0.3694 | Val Loss: 0.4029 | ROC AUC: 0.997 | PR AUC: 0.994 | MCC: 0.884
[2025-03-28 03:13:46] Epoch 17/20 | Train Loss: 0.2635 | Val Loss: 0.4222 | ROC AUC: 0.996 | PR AUC: 0.994 | MCC: 0.880
[2025-03-28 03:13:46] Epoch 18/20 | Train Loss: 0.2707 | Val Loss: 0.5264 | ROC AUC: 0.997 | PR AUC: 0.994 | MCC: 0.873
[2025-03-28 03:13:46] Epoch 19/20 | Train Loss: 0.1997 | Val Loss: 0.3868 | ROC AUC: 0.997 | PR AUC: 0.994 | MCC: 0.884
[2025-03-28 03:13:46] Epoch 20/20 | Train Loss: 0.1837 | Val Loss: 0.3412 | ROC AUC: 0.996 | PR AUC: 0.994 | MCC: 0.909
